file_name,game_title,game_provider,game_url,original_url,fixed_url,local_path
Pragmatic Play - Speed Blackjack 21 - Emerald.webp,Speed Blackjack 21 - Emerald,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-speed-blackjack-21-emerald,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_660.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_660.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Speed Blackjack 21 - Emerald.webp
Pragmatic Play - Wild Celebrity Bus Megaways.webp,Wild Celebrity Bus Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-wild-celebrity-bus-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysrsm.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysrsm.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Wild Celebrity Bus Megaways.webp
Pragmatic Play - Fortune of Aztec.webp,Fortune of Aztec,Pragmatic Play,https://roobet.com/casino/game/pragmatic:vswaysaztecgm,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vswaysaztecgm-AspJrF_n0.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vswaysaztecgm-AspJrF_n0.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Fortune of Aztec.webp
Pragmatic Play - Lucky Monkey.webp,Lucky Monkey,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-lucky-monkey,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs5luckymly-TdBeCmdWW.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs5luckymly-TdBeCmdWW.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Lucky Monkey.webp
Pragmatic Play - Extra Juicy Megaways.webp,Extra Juicy Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-extra-juicy-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysxjuicy.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysxjuicy.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Extra Juicy Megaways.webp
Pragmatic Play - Samurai Code.webp,Samurai Code,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-samurai-code,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs12scode.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs12scode.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Samurai Code.webp
Pragmatic Play - Pirates Pub.webp,Pirates Pub,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-pirates-pub,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs9outlaw.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs9outlaw.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Pirates Pub.webp
Pragmatic Play - Aztec Gems Deluxe.webp,Aztec Gems Deluxe,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-aztec-gems-deluxe,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs9aztecgemsdx.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs9aztecgemsdx.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Aztec Gems Deluxe.webp
Pragmatic Play - Wolf Gold Ultimate.webp,Wolf Gold Ultimate,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-wolf-gold-ultimate,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs25ultwolgol-F3n9IDJG2.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs25ultwolgol-F3n9IDJG2.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Wolf Gold Ultimate.webp
Pragmatic Play - Curse of the Werewolf Megaways.webp,Curse of the Werewolf Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-curse-of-the-werewolf-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswayswerewolf.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswayswerewolf.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Curse of the Werewolf Megaways.webp
Pragmatic Play - Blackjack 120.webp,Blackjack 120,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-blackjack-120,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:346-MctlBzf1O.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:346-MctlBzf1O.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Blackjack 120.webp
Pragmatic Play - Blackjack 53 - Ruby.webp,Blackjack 53 - Ruby,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-blackjack-53-ruby,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_595.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_595.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Blackjack 53 - Ruby.webp
Pragmatic Play - Joker's Jewels Cash.webp,Joker's Jewels Cash,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-joker-s-jewels-cash,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs5jokerjc-3n7RHkSOe.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs5jokerjc-3n7RHkSOe.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Joker's Jewels Cash.webp
Pragmatic Play - Might of Freya Megaways.webp,Might of Freya Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-might-of-freya-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vswaysmfreya-1O3jFp9Fh.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vswaysmfreya-1O3jFp9Fh.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Might of Freya Megaways.webp
Pragmatic Play - Fat Panda.webp,Fat Panda,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-fat-panda,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20beefed.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20beefed.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Fat Panda.webp
Pragmatic Play - Blackjack 6 - Azure.webp,Blackjack 6 - Azure,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-blackjack-6-azure,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_512.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_512.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Blackjack 6 - Azure.webp
Pragmatic Play - Joker's Jewels Hot.webp,Joker's Jewels Hot,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-joker-s-jewels-hot,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs10jokerhot-FBdpaf1vq.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:vs10jokerhot-FBdpaf1vq.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Joker's Jewels Hot.webp
Pragmatic Play - Mustang Trail.webp,Mustang Trail,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-mustang-trail,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs10trail.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs10trail.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Mustang Trail.webp
Pragmatic Play - Book of Tut Megaways.webp,Book of Tut Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-book-of-tut-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaystut.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaystut.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Book of Tut Megaways.webp
Pragmatic Play - Speed Blackjack 52 – Azure.webp,Speed Blackjack 52 – Azure,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-speed-blackjack-52-azure,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_784.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_784.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Speed Blackjack 52 – Azure.webp
Pragmatic Play - Infective Wild.webp,Infective Wild,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-infective-wild,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs40infwild.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs40infwild.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Infective Wild.webp
Pragmatic Play - VIP Roulette - The Club.webp,VIP Roulette - The Club,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-vip-roulette-the-club,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_545.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_545.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - VIP Roulette - The Club.webp
Pragmatic Play - Wild Hop & Drop.webp,Wild Hop & Drop,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-wild-hop-drop,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20mparty.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20mparty.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Wild Hop & Drop.webp
Pragmatic Play - Speed Blackjack 51 – Azure.webp,Speed Blackjack 51 – Azure,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-speed-blackjack-51-azure,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_788.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_788.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Speed Blackjack 51 – Azure.webp
Pragmatic Play - Heart of Rio.webp,Heart of Rio,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-heart-of-rio,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs25rio.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs25rio.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Heart of Rio.webp
Pragmatic Play - Blackjack 108 - Emerald.webp,Blackjack 108 - Emerald,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-blackjack-108-emerald,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_698.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_698.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Blackjack 108 - Emerald.webp
Pragmatic Play - Floating Dragon New Year Festival Ultra Megaways Hold & Spin.webp,Floating Dragon New Year Festival Ultra Megaways Hold & Spin,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-floating-dragon-new-year-festival-ultra-megaways-hold-spin,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysfltdrgny.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswaysfltdrgny.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Floating Dragon New Year Festival Ultra Megaways Hold & Spin.webp
Pragmatic Play - Power of Thor Megaways.webp,Power of Thor Megaways,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-power-of-thor-megaways,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswayshammthor.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vswayshammthor.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Power of Thor Megaways.webp
Pragmatic Play - Speed Blackjack 22 - Emerald.webp,Speed Blackjack 22 - Emerald,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-speed-blackjack-22-emerald,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_661.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_661.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Speed Blackjack 22 - Emerald.webp
Pragmatic Play - Blackjack 38 - Ruby.webp,Blackjack 38 - Ruby,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-blackjack-38-ruby,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_563.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_563.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Blackjack 38 - Ruby.webp
Pragmatic Play - Crank it Up.webp,Crank it Up,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-crank-it-up,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20crankit.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20crankit.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Crank it Up.webp
Pragmatic Play - Octobeer Fortunes.webp,Octobeer Fortunes,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-octobeer-fortunes,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20octobeer.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20octobeer.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Octobeer Fortunes.webp
Pragmatic Play - Mochimon.webp,Mochimon,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-mochimon,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20mochimon.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20mochimon.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Mochimon.webp
Pragmatic Play - Roobet Auto Mega Roulette.webp,Roobet Auto Mega Roulette,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-roobet-auto-mega-roulette,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:210a66-6GLv-J3yx.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/pragmatic:210a66-6GLv-J3yx.jpeg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Roobet Auto Mega Roulette.webp
Pragmatic Play - Sword of Ares.webp,Sword of Ares,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-sword-of-ares,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20swordofares.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20swordofares.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Sword of Ares.webp
Pragmatic Play - Mega Sic Bac.webp,Mega Sic Bac,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-mega-sic-bac,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_2101.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_2101.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Mega Sic Bac.webp
Pragmatic Play - Viking Forge.webp,Viking Forge,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-viking-forge,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20sugarcoins.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs20sugarcoins.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Viking Forge.webp
Pragmatic Play - Speed Blackjack 53 – Azure.webp,Speed Blackjack 53 – Azure,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-speed-blackjack-53-azure,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_785.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_785.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Speed Blackjack 53 – Azure.webp
Pragmatic Play - The Wild Machine.webp,The Wild Machine,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-the-wild-machine,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs40madwheel.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs40madwheel.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - The Wild Machine.webp
Pragmatic Play - Fish Eye.webp,Fish Eye,Pragmatic Play,https://roobet.com/casino/game/pragmatic-play-fish-eye,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs10fisheye.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/pragmatic_vs10fisheye.jpg",Final_Quality_Fixed\Pragmatic Play\Pragmatic Play - Fish Eye.webp
